UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
2916,47868,"Austin, Texas",15-03-2020,thing evolve covid want echo gov gregabbotttx remain calm panic productive lets take care instead pls dont stockpile foodsupplies per gov there plenty available were together texansfortexans,Extremely Positive
2917,47869,"Dallas, TX",15-03-2020,made online order pickup tomorrow walmart really think im gon na go inside experience stupidity american shopping shopsmarternotharder socialdistancing covid coronavirus,Negative
2918,47870,"Ottawa, Canada",15-03-2020,grocer limit food purchase urge shopper hoard kroger ramp hiring stock shelf,Neutral
2919,47871,"London, UK",15-03-2020,obyrne evauk actionhunger may food union sparkes uk hilliermp mp matt kerr curious constant news coverage scaring people panic buying uk gov worried looting happens million people lose job amp afford buy food,Extremely Negative
2920,47872,"Milwaukee, Wi",15-03-2020,la friend placed lockdown next hour panic really need stay inside isolate stop spread covid overwhelm healthcare system make sure least week food medicine home stay calm,Positive
2921,47873,Los Angeles,15-03-2020,hygiene health heart hs always core practice time fear panic covid bollywood bite food vendor trusted hospital institute like ucla thebbrestaurant westwoodvillage open dinein take free delivery,Positive
2922,47874,"Washington, USA",15-03-2020,give individual citizen stimulus ubi check amp shut everything wks including collecting paymts amp paying employee stimulus check used food med freeze everything reopen covid controlled amp panic hysteric,Extremely Negative
2923,47875,"Wythenshawe, Manchester, UK",15-03-2020,working story might change relationship tech forever e online gp appointment remote working online shopping etc looking company using tech innovative way please send submission,Extremely Positive
2924,47876,"Jakarta, Indonesia",15-03-2020,tjricky betaekonano jokowi kemenkesri aniesbaswedan reason mr jokowi declare chaos buying panic informing covid low level society food president wiser avoid chaos,Extremely Negative
2925,47877,,15-03-2020,headed grocery store stock supply might want leave reusable bag home coronavirus covid via nypost johntierneynyc,Neutral
2926,47878,London/Bristol/Prague,15-03-2020,panicky maniac messing routine online shopping coronavirus,Negative
2927,47879,"San Diego, CA",15-03-2020,continued effort combat spread covid virus instituted strenuous guideline provide clean safe retail experience always website open well buy online pick store program,Extremely Positive
2928,47880,,15-03-2020,stock food emergency via becentsational coronavirus coronauk quarentena italy covidcovid coronavirusoutbreak coronapocolypse covid coronavirusupdates,Negative
2929,47881,"Paris, France",15-03-2020,mealsonwheels sincerely hope coronavirus doesnt affect delivery food veteran anything help please let know perhaps stock supply limit contact coronavirus covid,Extremely Positive
2930,47882,"Perth, Australia",15-03-2020,live image people going supermarket today perth shopping covid toiletpaper corona,Neutral
2931,47883,"Aberdeen, Scotland",15-03-2020,panic buying supermarket making impossible food buyer forecast demand putting additional pressure already stretched supply chain enough everyone normal demand level please think others were together coronavirus,Extremely Negative
2932,47884,"London, UK",15-03-2020,food bank running basic covid panic buying long period isolation uk likely people need rely food parcel help,Negative
2933,47885,,15-03-2020,buy cart need something staying home coronavirus covid stockup ulta morphe sugardaddyserious staythefhome,Neutral
2934,47886,"Calgary, Alberta",15-03-2020,government urging ontarians practise normal grocery buying habit store shelveshave emptied supply  including hand sanitizer toilet paper cleaning supply drug  amid panicked buying spurred covid pandemic,Negative
2935,47887,"Toronto, Ontario",15-03-2020,lot big grocery store chain asking dollar donation check food bank help mean stock hope everyone make donation binge buying,Extremely Positive
2936,47888,Western NewYork,15-03-2020,buy coronavirus outbreak stock pantry fridge covid,Neutral
2937,47889,Western NewYork,15-03-2020,practical advice stock casebyou family member stay home danger pas,Negative
2938,47890,Planet Earth,15-03-2020,angeladuhart god point wonder parent bringing kid grocery shop also plenty elderly think time like online grocery shopping extreme demand store adjust,Positive
2939,47891,"Community of Madrid, Spain",15-03-2020,people queuing outside supermarket neighbour blast spanishnationalanthem balcony vivaespaña vivamadrid vivaalcaladehenares selfisolation socialdistancing quarantine corona covid,Neutral
2940,47892,,15-03-2020,kinda want go walmart grocery store people watch see stupid people act downfall civility lack toilet paper smdh coronavirus coronapocalypse coronavirusoutbreak peoplearedumb,Extremely Negative
2941,47893,Noida,15-03-2020,common household product destroy novel coronavirus consumer report featuring ac expert richard sachleben coronavirus coronavirusindia coronavirusoutbreak covid,Negative
2942,47894,"Washington, DC",15-03-2020,tennessee attorney general shuts hand sanitizer price gouger raid storage unit,Positive
2943,47895,Just love. No matter what.,15-03-2020,fred meyer hiring effort keep store stocked food essential due covid demand,Negative
2944,47896,A Globe or a Flat Plane?,15-03-2020,head everyone covid coronavirus coronavirusoutbreak stock food right going away virus shouldnt main concern government lockdown upon everything potato rice good long lasting food stock,Positive
2945,47897,"Ontario, Canada",15-03-2020,rest assured plenty food ontario shopper urged cease panic buying amid coronavirus outbreak star,Negative
2946,47898,"Sarasota, FL",15-03-2020,close nike announced temporarily close u retail store monday prevent possible spread covid detail,Neutral
2947,47899,"New York, NY",15-03-2020,stock hunker please remember front line nonprofit church faith need charitable support help make sure poor needy food shelter care covid epidemic let forget need others,Extremely Positive
2948,47900,"Colorado, USA",15-03-2020,mmadness tammyredmond cabal unleashes bioweapon create fear amp panic msm run forcing ppl horde foodsupplies causing school shutdown initiating lockdown nationwide whitehouse hijack issue martial law c,Extremely Negative
2949,47901,Here and There,15-03-2020,grocer fail keep demand pandemic spread food manufacturer operating capacity long line physical store online grocery operation benefit spike,Negative
2950,47902,"Victoria, BC",15-03-2020,find ironic people panicking covid spend long period time huge crowd grocery store panic buy toilet paper food,Negative
2951,47903,"Roanoke, VA",15-03-2020,visiting grocery store today theres obvious analogy flattening curve everyone go shopping hospital many end leaving without getting need may need coronavirus,Neutral
2952,47904,"Metro Detroit, MI",15-03-2020,pm coronavirus update wwj michigan case stand ag dananessel hold news conference pm talk public assemblage restriction amp consumer protection store busy weekend listen radio,Neutral
2953,47905,,15-03-2020,number company taking advantage covid outbreak sad email im getting prompting online shopping continuing make people work distribute product ridiculous,Negative
2954,47906,"Dundee, Scotland",15-03-2020,people panic buying covid scared food supply people panic buying easily stopping people stopped acting like bunch cunt,Negative
2955,47907,"New York, NY",15-03-2020,woman helped elderly couple get food scared go crowded grocery store coronavirus outbreak  proving even dark time kindness prevails,Neutral
2956,47908,"Sunderland, England",15-03-2020,youre healthy adult amp youve got necessary amount anything u greedy supermarket something decent amp go see old people mate young child need anything panicshopping coronavirus,Positive
2957,47909,Worldwide,15-03-2020,long line outside supermarket italy covid coronavirusfrance coronavirusenfrance coronavirusupdates covid coronavirus covid coronavirusoutbreak coronavirususa koronavirus coronapocalypse coronavirusespana coronavirusitaly,Neutral
